city_slug,city_query,search_page,search_position,title,url,address,score_raw,score_right,stars,preferred_partner,travel_sustainable_badge,sustainability_level_raw,room_type_count,property_type,sub_staff,sub_facilities,sub_cleanliness,sub_comfort,sub_value_for_money,sub_location,sub_free_wifi,facility_group_count,popular_facility_count,badge_count,popular_facilities_str,facility_groups_str
cameron,Cameron Highlands,1,11,Palas Horizon Kea Farm 2-9 pax 180 View Cameron,https://www.booking.com/hotel/my/palas-horizon-180view-tophill-keafarm-cool-summer.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1388647502_414567758_8_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=11&highlighted_blocks=1388647502_414567758_8_0_0&hpos=11&matching_block_id=1388647502_414567758_8_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1388647502_414567758_8_0_0__23700&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"Palas Horizon residence block b B-6-10, 39000 Brinchang, Malaysia",8.4 Very Good · 93 reviews,8.4 Rated: Very Good 8.4 – based on 93 reviews Expand ratings and reviews section Very Good 93 reviews,3,False,False,,5,Booking.com,9.1,8.7,8.9,8.6,8.7,8.8,6.7,16,8,0,Private Parking | Non-smoking rooms | Free Wifi | Family rooms | Private Parking | Non-smoking rooms | Free Wifi | Family rooms,"Great for your stay | Parking
Private parking is available on site (reservation is needed) and costs MYR 10 per day. | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Spa | Outdoor & View | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,12,Serene Muji Family Cottage(2-7pax) & Sunrise View,https://www.booking.com/hotel/my/serene-muji-family-cottage-2-7pax-amp-sunrise-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1105510201_383363428_7_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=12&highlighted_blocks=1105510201_383363428_7_0_0&hpos=12&matching_block_id=1105510201_383363428_7_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1105510201_383363428_7_0_0__33600&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"Palas Horizon Residence A-5-12,, Cameron Highlands, Malaysia",8.0 Very Good · 125 reviews,8.0 Rated: Very Good 8 – based on 125 reviews Expand ratings and reviews section Very Good 125 reviews,4,False,False,,5,Booking.com,8.6,8.2,8.3,8.1,8.1,8.5,6.9,20,10,0,Indoor swimming pool | Free parking | Free Wifi | Facilities for disabled guests | Family rooms | Indoor swimming pool | Free parking | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Indoor swimming pool
Free! | Spa | Outdoor & View | Front Desk Services | Entertainment & Family Services | Shops | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,13,Serene Japandi & Zen Family Retreat 2-7 pax with Comfortable Living Space,https://www.booking.com/hotel/my/serene-zen-family-retreat-2-7-pax-with-comfortable-living-space.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1580024201_429100366_7_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=13&highlighted_blocks=1580024201_429100366_7_0_0&hpos=13&matching_block_id=1580024201_429100366_7_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1580024201_429100366_7_0_0__24795&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"PERUMAHAN MAKMUR TANAH RATA JAYA(PMTRJ) B701, 39000 Tanah Rata, Malaysia",7.7 Good · 15 reviews,7.7 Rated: Good 7.7 – based on 15 reviews Expand ratings and reviews section Good 15 reviews,4,False,False,,8,Booking.com,8.6,8.1,8.1,8.2,8.3,8.5,,17,10,0,Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Outdoor & View | Front Desk Services | Entertainment & Family Services | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,14,Serene Modern Family Retreat(2-7 pax)&Sunrise View,https://www.booking.com/hotel/my/serene-modern-family-retreat-2-7-pax-amp-sunrise-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1181989301_390625547_7_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=14&highlighted_blocks=1181989301_390625547_7_0_0&hpos=14&matching_block_id=1181989301_390625547_7_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1181989301_390625547_7_0_0__33950&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"A207,Palas horizon residence, 39010 Cameron Highlands, Malaysia",7.8 Good · 91 reviews,7.8 Rated: Good 7.8 – based on 91 reviews Expand ratings and reviews section Good 91 reviews,4,False,False,,5,Booking.com,8.2,7.6,8.3,8,7.9,8.5,,19,12,0,Indoor swimming pool | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms | Indoor swimming pool | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Accessibility | Outdoors | Indoor swimming pool | Spa | Outdoor & View | Front Desk Services | Entertainment & Family Services | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,15,The Backyard Glamping Cameron Highlands,https://www.booking.com/hotel/my/the-backyard-glamping-cameron-highlands.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1026366915_375391390_2_32_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=15&highlighted_blocks=1026366915_375391390_2_32_0&hpos=15&matching_block_id=1026366915_375391390_2_32_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1026366915_375391390_2_32_0__19035&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"no 38, kampung taman sedia, Cameron Highlands, 39000 Tanah Rata, Malaysia",8.9 Excellent · 415 reviews,8.9 Rated: Excellent 8.9 – based on 415 reviews Expand ratings and reviews section Excellent 415 reviews,0,False,False,,10,Booking.com,9.4,8.6,8.8,8.8,8.6,8.7,9.4,16,6,0,Airport shuttle | Free Wifi | Family rooms | Airport shuttle | Free Wifi | Family rooms,"Great for your stay | Bathroom | Bedroom | View | Outdoors | Kitchen | Activities | Living Area | Internet
Wifi is available in all areas and is free of charge. | Parking
No parking available. | Transportation | Services | Front Desk Services | Safety & security | General | Languages Spoken"
cameron,Cameron Highlands,1,16,Silvan Garden Cameron Highlands,https://www.booking.com/hotel/my/de-garden-tanah-rata.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1318919509_416889209_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=16&highlighted_blocks=1318919509_416889209_2_0_0&hpos=16&matching_block_id=1318919509_416889209_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1318919509_416889209_2_0_0__11815&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"No. 29, Jalan Persiaran Royal Lily, Taman Royal Lily, 39000 Tanah Rata, Malaysia","8.9 Excellent · 1,313 reviews","8.9 Rated: Excellent 8.9 – based on 1,313 reviews Expand ratings and reviews section Excellent 1,313 reviews",3,False,False,,15,Booking.com,9.5,8.9,9.2,9.2,9.1,8.8,8.4,14,10,0,Free parking | Non-smoking rooms | Fast free Wifi 299 Mbps) | Family rooms | Very Good Breakfast | Free parking | Non-smoking rooms | Fast free Wifi 299 Mbps) | Family rooms | Very Good Breakfast,"Great for your stay | Bathroom | Outdoors | Kitchen | Room amenities | Living Area | Internet
Fast free Wifi 299 Mbps. Suitable for streaming 4K content and making video calls on multiple devices. Speed test carried out by the host. | Parking
Free private parking is available on site (reservation is not needed). | Services | Entertainment & Family Services | Safety & security | General | Accessibility | Languages Spoken"
cameron,Cameron Highlands,1,17,Ten Mentigi,https://www.booking.com/hotel/my/ten-mentigi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=705522602_295377848_0_1_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=17&highlighted_blocks=705522602_295377848_0_1_0&hpos=17&matching_block_id=705522602_295377848_0_1_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=705522602_295377848_0_1_0__29945&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"No. 10 Jalan Mentigi, 39000 Tanah Rata, Malaysia",8.1 Very Good · 282 reviews,8.1 Rated: Very Good 8.1 – based on 282 reviews Expand ratings and reviews section Very Good 282 reviews,4,False,False,,25,Booking.com,7.9,8.1,8.3,8.3,7.9,8.4,8,15,10,0,Free parking | Non-smoking rooms | Free Wifi | Family rooms | Excellent Breakfast | Free parking | Non-smoking rooms | Free Wifi | Family rooms | Excellent Breakfast,"Great for your stay | Bathroom | Bedroom | Outdoors | Kitchen | Room amenities | Living Area | Media & Technology | Internet
Wifi is available in the rooms and is free of charge. | Parking
Free private parking is available on site (reservation is not needed). | Services | Front Desk Services | Safety & security | General | Languages Spoken"
cameron,Cameron Highlands,1,18,Serene Terrace House 2-12pax &Sunrise View,https://www.booking.com/hotel/my/serene-terrace-house-2-12pax-amp-sunrise-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1329616001_405509790_12_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=18&highlighted_blocks=1329616001_405509790_12_0_0&hpos=18&matching_block_id=1329616001_405509790_12_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1329616001_405509790_12_0_0__51840&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"43g, Jln Palas No 16, 39000 Brinchang, Malaysia",8.5 Very Good · 31 reviews,8.5 Rated: Very Good 8.5 – based on 31 reviews Expand ratings and reviews section Very Good 31 reviews,3,False,False,,7,Booking.com,9.2,8.7,9.1,8.8,8.7,9.2,6.3,17,10,0,Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Outdoors | Activities | Outdoor & View | Front Desk Services | Entertainment & Family Services | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,19,Serene Japandi Family Retreat 2-7pax &Sunrise View,https://www.booking.com/hotel/my/serene-japandi-family-retreat-2-7pax-amp-sunrise-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1328220401_405406270_7_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=19&highlighted_blocks=1328220401_405406270_7_0_0&hpos=19&matching_block_id=1328220401_405406270_7_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1328220401_405406270_7_0_0__29925&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"Jalan Palas B-4-08, 39000 Brinchang, Malaysia",8.1 Very Good · 59 reviews,8.1 Rated: Very Good 8.1 – based on 59 reviews Expand ratings and reviews section Very Good 59 reviews,3,False,False,,6,Booking.com,8.3,8.5,8.7,8.4,8.4,9,,14,12,0,Indoor swimming pool | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms | Indoor swimming pool | Free parking | Non-smoking rooms | Free Wifi | Facilities for disabled guests | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bathroom | Media & Technology | Outdoors | Indoor swimming pool
Free! | Outdoor & View | Front Desk Services | Entertainment & Family Services | Miscellaneous | Safety & security | Languages Spoken"
cameron,Cameron Highlands,1,20,Hotel Lavie at Centrum,https://www.booking.com/hotel/my/lavie-at-centrum.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK-iLXVBsACAdICJDYzOGM3ZGU1LTlhZGEtNDdlMC1iNDBkLWU3NTQ5NmU4MzQyYdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1225457301_0_2_1_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=20&highlighted_blocks=1225457301_0_2_1_0&hpos=20&matching_block_id=1225457301_0_2_1_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1225457301_0_2_1_0__14187&srepoch=1789740105&srpvid=6bb6629feb2704fc&type=total&ucfs=1&,"D-2, 53 Centrum, Brinchang, 39100 Brinchang, Malaysia",7.1 Good · 869 reviews,7.1 Rated: Good 7.1 – based on 869 reviews Expand ratings and reviews section Good 869 reviews,2,False,False,,55,Booking.com,8.1,7.4,7.4,7.5,7.5,8.7,8.3,9,8,0,Non-smoking rooms | Free Wifi | Family rooms | Breakfast | Non-smoking rooms | Free Wifi | Family rooms | Breakfast,"Great for your stay | Bathroom | Bedroom | Living Area | Media & Technology | Internet
Wifi is available in all areas and is free of charge. | Parking
No parking available. | General | Languages Spoken"
johor,Johor Bahru,1,1,Grand Hallmark Hotel - Johor Bahru,https://www.booking.com/hotel/my/grand-hallmark.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=25623401_88828849_0_2_0_559070&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=25623401_88828849_0_2_0_559070&hpos=1&matching_block_id=25623401_88828849_0_2_0_559070&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=25623401_88828849_0_2_0_559070_8448&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"No. 32, Jalan Molek 2/2, Taman Molek. 81100 Johor Bahru, Malaysia, 81100 Johor Bahru, Malaysia","7.1 Good · 1,544 reviews","7.1 Rated: Good 7.1 – based on 1,544 reviews Expand ratings and reviews section Good 1,544 reviews",3,False,False,,31,Booking.com,8.1,7.4,7.5,7.4,7.6,7.8,7.8,19,20,0,Non-smoking rooms | Room service | Parking on site | Free Wifi | Restaurant | Facilities for disabled guests | Family rooms | 24-hour front desk | Tea/Coffee Maker in All Rooms | Breakfast | Non-smoking rooms | Room service | Parking on site | Free Wifi | Restaurant | Facilities for disabled guests | Family rooms | 24-hour front desk | Tea/Coffee Maker in All Rooms | Breakfast,"Great for your stay | Bathroom | Bedroom | Outdoors | Kitchen | Room amenities | Activities | Living Area | Media & Technology | Food & Drink | Internet
Wifi is available in all areas and is free of charge. | Parking
Public parking is available on site (reservation is not needed) and costs MYR 0.60 per hour. | Front Desk Services | Cleaning Services | Business Facilities | Safety & security | General | Accessibility | Languages Spoken"
johor,Johor Bahru,1,2,1 Million Hotel,https://www.booking.com/hotel/my/1-million.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=0_0_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=2&highlighted_blocks=0_0_2_0_0&hpos=2&matching_block_id=0_0_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=0_0_2_0_0__14871&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"2 Jalan Austin Height 8/6, Taman Mount Austin, 81100 Johor Bahru, Malaysia",7.6 Good · 412 reviews,7.6 Rated: Good 7.6 – based on 412 reviews Expand ratings and reviews section Good 412 reviews,2,False,False,,35,Booking.com,8.5,7.6,7.9,8,7.8,8.6,8.2,13,10,0,Non-smoking rooms | Parking on site | Free Wifi | Family rooms | 24-hour front desk | Non-smoking rooms | Parking on site | Free Wifi | Family rooms | 24-hour front desk,"Great for your stay | Bathroom | Outdoors | Kitchen | Media & Technology | Internet
Wifi is available in all areas and is free of charge. | Parking
Public parking is available on site (reservation is not needed) and charges may apply. | Front Desk Services | Cleaning Services | Business Facilities | Safety & security | General | Languages Spoken"
johor,Johor Bahru,1,3,Okid Hotel,https://www.booking.com/hotel/my/okid-taman-johor-jaya.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=40945607_382567620_0_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=3&highlighted_blocks=40945607_382567620_0_0_0&hpos=3&matching_block_id=40945607_382567620_0_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=40945607_382567620_0_0_0__10000&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"74, Jalan Ros Merah 2/17, Taman Johor Jaya,, 81750 Johor Bahru, Malaysia",7.8 Good · 73 reviews,7.8 Rated: Good 7.8 – based on 73 reviews Expand ratings and reviews section Good 73 reviews,2,False,False,,19,Booking.com,8.8,8,8.2,8.1,8.3,8,7,12,8,0,Non-smoking rooms | Parking on site | Free Wifi | 24-hour front desk | Non-smoking rooms | Parking on site | Free Wifi | 24-hour front desk,"Great for your stay | Bathroom | Bedroom | Kitchen | Media & Technology | Internet
Wifi is available in all areas and is free of charge. | Parking
Public parking is available on site (reservation is not needed) and charges may apply. | Services | Front Desk Services | Safety & security | General | Languages Spoken"
johor,Johor Bahru,1,4,Hako Hotel Taman U,https://www.booking.com/hotel/my/desa-view.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=539904501_398392686_0_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=4&highlighted_blocks=539904501_398392686_0_0_0&hpos=4&matching_block_id=539904501_398392686_0_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=539904501_398392686_0_0_0__8075&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"No 23, Jalan Sejahtera 11, Taman Desa Skudai, 81300, Johor Bahru, 81300 Johor Bahru, Malaysia",7.5 Good · 507 reviews,7.5 Rated: Good 7.5 – based on 507 reviews Expand ratings and reviews section Good 507 reviews,0,False,False,,25,Booking.com,8.7,7.7,7.9,7.9,8,7.8,8,12,10,0,Non-smoking rooms | Free parking | Free Wifi | Family rooms | 24-hour front desk | Non-smoking rooms | Free parking | Free Wifi | Family rooms | 24-hour front desk,"Great for your stay | Bathroom | Bedroom | Kitchen | Living Area | Media & Technology | Internet
Wifi is available in the rooms and is free of charge. | Parking
Free public parking is available on site (reservation is not needed). | Services | Safety & security | General | Languages Spoken"
johor,Johor Bahru,1,5,5min Mid Valley Southkey 10min KSL CIQ River View,https://www.booking.com/hotel/my/river-view-5min-mid-valley-southkey-10min-ksl-ciq.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=1097981201_382683269_2_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=5&highlighted_blocks=1097981201_382683269_2_0_0&hpos=5&matching_block_id=1097981201_382683269_2_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=1097981201_382683269_2_0_0__23200&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"Bayu Marina Residence, Jalan Bayu Puteri 1/2, Taman Bayu Puteri, 80150 Johor Bahru, Malaysia",8.7 Excellent · 3 reviews,8.7 Rated: Excellent 8.7 – based on 3 reviews Expand ratings and reviews section Excellent 3 reviews,0,False,False,,3,Booking.com,9.2,8.3,9.2,9.2,8.3,9.2,,18,10,0,Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms | Outdoor swimming pool | Non-smoking rooms | Free parking | Free Wifi | Family rooms,"Great for your stay | Parking
Free private parking is available on site (reservation is not needed). | Internet
Wifi is available in all areas and is free of charge. | Kitchen | Bedroom | Bathroom | Living Area | Media & Technology | Room amenities | Outdoors | Outdoor swimming pool
Free! | Spa | Food & Drink | Outdoor & View | Entertainment & Family Services | Shops | Miscellaneous | Languages Spoken"
johor,Johor Bahru,1,6,Tropika Garden Hotel Kulai,https://www.booking.com/hotel/my/tropical-garden.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaKEBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKc9rTVBsACAdICJGUzOTMzN2QwLWUyODAtNDYwNi1iZjU0LWIyN2M5ZGNjNjk1NdgCAeACAQ&sid=cf00c68bdb4f08ecdb7a0a1c170efb49&all_sr_blocks=578796502_224208373_0_0_0&checkin=2026-11-01&checkout=2026-11-02&dist=0&group_adults=2&group_children=0&hapos=6&highlighted_blocks=578796502_224208373_0_0_0&hpos=6&matching_block_id=578796502_224208373_0_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=578796502_224208373_0_0_0__7392&srepoch=1789737767&srpvid=9a585e0e8efc029a&type=total&ucfs=1&,"302, Jalan Tropika Utama, Taman Tropika, Kulai, 81000 Johor Bahru, Malaysia",4.7 Disappointing · 61 reviews,4.7 Rated: Disappointing 4.7 – based on 61 reviews Expand ratings and reviews section Disappointing 61 reviews,0,False,False,,37,Booking.com,6.7,5.5,5.7,5.8,6.1,6.1,7.5,14,10,0,Non-smoking rooms | Free parking | Free Wifi | Family rooms | 24-hour front desk | Non-smoking rooms | Free parking | Free Wifi | Family rooms | 24-hour front desk,"Great for your stay | Bathroom | Bedroom | Outdoors | Kitchen | Room amenities | Media & Technology | Internet
Wifi is available in all areas and is free of charge. | Parking
Free private parking is available on site (reservation is not needed). | Services | Safety & security | General | Accessibility | Languages Spoken"
